ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT,AGE_CAR,PREDICTED_BUY
47568S61DI,38,0,1245147,2017-12-13,415.0864921193174,1
82625I43DQ,36,1,902430,2018-04-08,415.0864921193174,1
62499C61JV,38,0,1030416,2019-04-23,415.0864921193174,1
83130T10OT,46,0,1349706,2019-05-12,415.0864921193174,1
95504N63PT,49,0,1182920,2018-05-13,415.0864921193174,1
21859F95WE,52,0,663627,2017-05-06,415.0864921193174,1
22978D37AV,26,0,856351,2018-03-18,415.0864921193174,1
61143P50GW,30,1,711873,2018-10-23,415.0864921193174,1
93958A94KQ,54,0,1645775,2018-11-02,415.0864921193174,1
13055R55ST,33,0,599701,2017-02-21,415.0864921193174,1
26130O09AK,29,0,1181560,2018-10-08,415.0864921193174,1
25612H79BZ,53,0,338969,2018-03-07,415.0864921193174,1
86588P36MM,44,0,1167221,2017-10-10,415.0864921193174,1
90920P48HW,37,0,974981,2016-09-15,415.0864921193174,1
58839Y88YZ,56,1,970229,2018-03-18,415.0864921193174,1
32020C30HB,38,1,1556845,2018-04-28,415.0864921193174,1
53397E92XH,39,0,1480929,2018-12-29,415.0864921193174,1
41036D61PC,37,0,1464625,2016-12-04,415.0864921193174,1
47294G48IH,51,1,1299464,2018-11-17,415.0864921193174,1
74690X26XY,50,0,1328737,2017-06-20,415.0864921193174,1
45817O36HQ,65,0,1282706,2018-09-23,415.0864921193174,1
29709K02WY,42,0,1561109,2018-11-28,415.0864921193174,1
44119I91PV,44,1,1675836,2017-06-19,415.0864921193174,1
29862I06GU,25,1,1381808,2017-01-19,415.0864921193174,1
97403K45NV,59,0,1886435,2016-11-20,415.0864921193174,1
74643I98YI,44,1,1064324,2018-07-14,415.0864921193174,1
75772R63VV,51,1,1842763,2018-06-29,415.0864921193174,1
11478H85QH,39,0,854728,2016-10-11,415.0864921193174,1
07793L75AA,41,0,1256722,2018-06-03,415.0864921193174,1
09463V63DU,40,1,1038110,2018-03-20,415.0864921193174,1
94640Z96CV,51,1,1084401,2018-03-27,415.0864921193174,1
63366N15PZ,44,1,1956535,2019-01-02,415.0864921193174,1
88415M90RS,56,1,1016978,2018-05-22,415.0864921193174,1
74863F22MD,49,0,1426867,2018-04-03,415.0864921193174,1
71380N27LP,38,1,1878126,2018-10-14,415.0864921193174,1
69144A16BW,61,1,967316,2018-12-05,415.0864921193174,1
78531R47QW,26,0,1064594,2018-06-30,415.0864921193174,1
07027H12ZI,34,0,507781,2017-01-14,415.0864921193174,1
40352P10TD,54,1,746828,2018-08-30,415.0864921193174,1
94321M55RW,38,0,983045,2019-04-30,415.0864921193174,1
35585X01QN,49,0,1306371,2018-10-25,415.0864921193174,1
97943M35XD,44,1,1130778,2018-07-08,415.0864921193174,1
76538Y24DX,25,1,662046,2018-04-13,415.0864921193174,1
91315S59WQ,54,0,1671875,2018-08-01,415.0864921193174,1
61026K75ND,53,1,1787510,2019-02-10,415.0864921193174,1
65411K61NN,57,1,1149218,2018-02-18,415.0864921193174,1
64444W02ND,55,0,1802513,2019-05-21,415.0864921193174,1
00209L78JN,56,1,1879511,2019-06-19,415.0864921193174,1
93225V96ZI,45,1,1761408,2018-08-16,415.0864921193174,1
06229U43UJ,30,0,751687,2017-11-13,415.0864921193174,1
65183S94YY,60,1,1704279,2018-08-29,415.0864921193174,1
24257J32IK,47,1,1091079,2016-10-26,415.0864921193174,1
07870C81NO,48,1,1375568,2018-04-27,415.0864921193174,1
06001Z44HM,64,1,377977,2017-01-04,415.0864921193174,1
79764X99NY,54,1,601025,2018-09-18,415.0864921193174,1
76320O35RT,59,0,1880285,2019-06-01,415.0864921193174,1
58505X19BY,27,0,694096,2018-08-10,415.0864921193174,1
57734A08AT,49,1,1159826,2018-11-24,415.0864921193174,1
94767Y70DR,44,0,1053568,2018-07-12,415.0864921193174,1
79482A61GN,30,1,1419716,2017-09-04,415.0864921193174,1
68819A81NL,51,0,537383,2018-04-22,415.0864921193174,1
83398Y18BC,39,0,1320349,2018-05-23,415.0864921193174,1
48245X11FI,63,0,570940,2018-08-21,415.0864921193174,1
36575E62YH,40,1,1221364,2019-06-17,415.0864921193174,1
09086N27JT,56,1,440148,2018-11-04,415.0864921193174,1
65009S35FV,61,1,1718635,2017-05-09,415.0864921193174,1
45051C14ZU,57,0,1675316,2017-01-22,415.0864921193174,1
90984M98VU,55,1,1281002,2018-06-18,415.0864921193174,1
29402P18GR,48,0,1121089,2017-07-23,415.0864921193174,1
33665T24VT,41,1,914584,2018-06-26,415.0864921193174,1
88779N27HY,27,0,998589,2019-03-23,415.0864921193174,1
93493Y92KJ,65,1,386168,2018-05-24,415.0864921193174,1
06261O41JG,44,1,1906248,2018-12-01,415.0864921193174,1
68552W88AU,34,1,1446847,2019-06-07,415.0864921193174,1
82150Y37JF,63,1,1235374,2018-11-30,415.0864921193174,1
80910W88IR,35,0,973320,2018-07-26,415.0864921193174,1
91666X81JK,36,1,1110053,2018-05-07,415.0864921193174,1
03247M04WQ,28,1,806594,2018-10-01,415.0864921193174,1
46519Q65WF,26,1,916760,2018-03-29,415.0864921193174,1
47196S45NP,62,0,1817925,2018-11-13,415.0864921193174,1
54656A30QG,36,1,1936034,2019-02-17,415.0864921193174,1
57374E15UD,58,0,833035,2018-09-26,415.0864921193174,1
91133M44QV,48,1,1944969,2018-08-09,415.0864921193174,1
60092Z24WL,32,0,1179965,2018-10-19,415.0864921193174,1
51380U04MF,44,1,915536,2018-06-12,415.0864921193174,1
98293N60AA,63,0,1007160,2018-03-23,415.0864921193174,1
76675O09NA,29,0,1192146,2018-03-20,415.0864921193174,1
00080U75SB,35,1,1353303,2018-02-17,415.0864921193174,1
35479R11MJ,53,0,1584495,2017-05-21,415.0864921193174,1
23588Y99DM,58,1,1828732,2018-11-05,415.0864921193174,1
17713X76MV,35,1,932388,2019-05-05,415.0864921193174,1
15706A29XH,31,0,828285,2018-08-10,415.0864921193174,1
84896R59OO,47,0,979998,2018-06-06,415.0864921193174,1
59052T72MV,49,1,1487643,2018-10-29,415.0864921193174,1
79522V83TG,42,0,983022,2017-02-09,415.0864921193174,1
67197M84ER,63,1,1385445,2018-12-18,415.0864921193174,1
79650I96PO,27,0,1125952,2018-07-19,415.0864921193174,1
97509R26CX,43,0,815132,2019-01-05,415.0864921193174,1
20610X97DJ,26,1,1265939,2018-02-24,415.0864921193174,1
64253C51SQ,43,0,1118527,2018-07-06,415.0864921193174,1
83084K14UE,62,1,1814148,2018-03-13,415.0864921193174,1
33056Y91CY,30,0,992085,2018-12-07,415.0864921193174,1
86495L17FJ,47,0,983497,2018-12-15,415.0864921193174,1
20658R32QT,57,1,567984,2017-08-11,415.0864921193174,1
15561S05PB,49,0,905735,2018-03-20,415.0864921193174,1
15735V17OF,52,1,469152,2019-04-28,415.0864921193174,1
61553X88HQ,65,1,869405,2018-11-06,415.0864921193174,1
47053D85VX,64,0,1245953,2016-11-09,415.0864921193174,1
55778P43HC,52,0,868829,2018-06-02,415.0864921193174,1
12977P32YC,63,0,321250,2019-04-21,415.0864921193174,1
53994Z40JV,39,1,1312832,2018-10-08,415.0864921193174,1
29209E56AQ,39,1,1175759,2018-04-14,415.0864921193174,1
17086A71HR,58,0,1713476,2018-11-01,415.0864921193174,1
38562T27TO,35,1,1425424,2018-07-09,415.0864921193174,1
44667Y11OI,42,1,1279899,2017-10-12,415.0864921193174,1
08253A14NQ,50,0,1152991,2018-09-21,415.0864921193174,1
60413C74GH,45,0,1184113,2017-04-18,415.0864921193174,1
85086H72PO,55,1,431168,2017-10-25,415.0864921193174,1
82225O49KP,36,0,1508730,2018-05-19,415.0864921193174,1
61930E75MG,37,1,803106,2017-04-08,415.0864921193174,1
46566I04TU,39,1,1930714,2018-12-30,415.0864921193174,1
35056N45LR,59,0,1607404,2017-04-06,415.0864921193174,1
80572G61DG,32,1,1191267,2017-08-07,415.0864921193174,1
10852W59YC,55,0,807575,2018-03-03,415.0864921193174,1
12069J81NA,62,0,1424483,2018-05-14,415.0864921193174,1
63014R35NM,39,1,819549,2019-04-12,415.0864921193174,1
03470M47VM,58,0,1730242,2018-06-17,415.0864921193174,1
24352R22IS,58,1,361411,2017-06-21,415.0864921193174,1
71907N40HB,33,0,954544,2018-05-20,415.0864921193174,1
06558G74BR,34,1,819870,2018-01-15,415.0864921193174,1
39242V12GF,36,1,927547,2018-07-20,415.0864921193174,1
61113W11UV,36,0,1260644,2018-10-16,415.0864921193174,1
32701S75TT,53,0,553283,2018-10-29,415.0864921193174,1
11296K61GO,46,1,1868899,2018-12-09,415.0864921193174,1
48173B21FM,43,1,1179508,2018-05-10,415.0864921193174,1
10692X07AS,51,1,411113,2018-09-01,415.0864921193174,1
31311B36PK,65,0,1903502,2018-05-02,415.0864921193174,1
18407H43GX,53,0,933642,2018-05-29,415.0864921193174,1
31801M80FC,29,1,877261,2018-12-24,415.0864921193174,1
70776S99VB,61,0,838235,2018-09-06,415.0864921193174,1
91899B32NS,42,0,1439655,2019-05-27,415.0864921193174,1
95493D63VM,33,0,1056706,2018-07-12,415.0864921193174,1
57464F10BY,54,0,1498347,2017-05-21,415.0864921193174,1
80304Z75BP,47,0,972681,2018-08-18,415.0864921193174,1
51686U11IJ,53,0,1890767,2018-05-19,415.0864921193174,1
72486X12KJ,39,1,1873761,2017-03-23,415.0864921193174,1
47294J66BX,57,0,483229,2017-04-17,415.0864921193174,1
74445N73HO,65,1,513070,2019-06-09,415.0864921193174,1
89474R25UM,63,0,1475338,2018-11-10,415.0864921193174,1
30163E44MJ,60,1,583488,2019-04-16,415.0864921193174,1
81057J97JZ,53,1,1770337,2018-03-27,415.0864921193174,1
31128H40NW,34,1,617920,2018-05-14,415.0864921193174,1
74348J40ZS,55,0,1184366,2019-04-03,415.0864921193174,1
01629R72TS,46,0,1100914,2018-06-12,415.0864921193174,1
07959A42OV,30,1,1235136,2017-06-03,415.0864921193174,1
18928U66XX,32,1,1144456,2019-01-30,415.0864921193174,1
00163Z49ED,47,1,1810091,2018-09-02,415.0864921193174,1
25778Y12ZE,50,1,1443288,2018-10-12,415.0864921193174,1
80744F12IR,55,0,1374179,2018-08-31,415.0864921193174,1
35672O67SP,48,1,1915055,2019-06-28,415.0864921193174,1
53218S67FT,27,1,670472,2018-03-15,415.0864921193174,1
28107Y13LC,28,0,1030019,2019-04-05,415.0864921193174,1
24644H19UZ,30,1,1455911,2018-03-19,415.0864921193174,1
62064G93MA,64,0,521713,2018-03-30,415.0864921193174,1
62990N38YW,60,0,1000221,2018-06-16,415.0864921193174,1
83092K17SJ,60,1,900821,2018-03-11,415.0864921193174,1
65760P52BT,59,1,1132954,2019-05-30,415.0864921193174,1
68207X17ZC,42,0,1306688,2018-11-21,415.0864921193174,1
67006R87YX,28,1,1002409,2017-04-13,415.0864921193174,1
82037Y50LL,61,1,1130668,2019-06-17,415.0864921193174,1
71266Z58DH,44,1,1900698,2019-04-09,415.0864921193174,1
82457S67VY,55,0,1015440,2018-08-04,415.0864921193174,1
70907U44YQ,45,1,1717494,2017-04-04,415.0864921193174,1
55972S70OW,50,0,983061,2017-04-13,415.0864921193174,1
29768K04EY,40,1,1502667,2018-11-15,415.0864921193174,1
04318Z44FS,48,1,967230,2018-05-02,415.0864921193174,1
47564U84JL,61,0,1313629,2019-04-26,415.0864921193174,1
17590B82NV,41,0,1336622,2018-05-23,415.0864921193174,1
15102E74PP,47,0,1458438,2018-08-26,415.0864921193174,1
47992P77FG,39,0,1521971,2019-06-19,415.0864921193174,1
63303E45PZ,43,0,898506,2017-04-21,415.0864921193174,1
33366N40KD,61,1,406211,2018-06-29,415.0864921193174,1
36010C32AU,44,0,1499486,2018-08-25,415.0864921193174,1
37292A76DI,60,0,381817,2017-11-12,415.0864921193174,1
82162W45II,39,1,969239,2019-06-07,415.0864921193174,1
97981A96PW,30,0,777675,2016-11-27,415.0864921193174,1
33146V71SZ,27,1,1212098,2018-11-10,415.0864921193174,1
29059D10YP,40,0,959230,2019-01-27,415.0864921193174,1
81200Z10VD,33,0,620732,2018-10-03,415.0864921193174,1
68806M19JT,32,0,1147708,2018-05-12,415.0864921193174,1
27817H97QL,47,1,1473026,2018-10-02,415.0864921193174,1
55775T52HM,56,1,1720629,2018-09-30,415.0864921193174,1
22161O25VM,56,1,319847,2019-03-17,415.0864921193174,1
84067Y01IZ,33,1,1038857,2018-05-26,415.0864921193174,1
73876K02KZ,38,1,1699088,2018-04-16,415.0864921193174,1
66694I75NA,56,1,1372870,2019-01-11,415.0864921193174,1
93507P85MX,39,0,1166732,2018-05-25,415.0864921193174,1
65611L85OT,46,0,1219476,2018-12-17,415.0864921193174,1
85217O20DE,51,1,348007,2019-02-02,415.0864921193174,1
24914U52XB,27,1,1388475,2019-01-07,415.0864921193174,1
74273J04LN,39,0,1198337,2018-08-09,415.0864921193174,1
45870W00LN,60,0,730148,2018-03-31,415.0864921193174,1
05694W42TA,42,1,1481380,2019-01-20,415.0864921193174,1
70443U64WC,37,1,933427,2018-06-08,415.0864921193174,1
10782W25AO,57,0,1993216,2017-01-30,415.0864921193174,1
86729X40LO,49,0,1356668,2019-06-30,415.0864921193174,1
92077U81VD,33,1,1252364,2019-03-10,415.0864921193174,1
22279X00BJ,33,0,747105,2019-02-20,415.0864921193174,1
08590F00KV,40,0,834109,2017-10-18,415.0864921193174,1
59084X94PP,54,0,403699,2018-07-28,415.0864921193174,1
74645S26OM,44,0,1024663,2019-04-07,415.0864921193174,1
57520J29GJ,56,1,1131903,2017-01-01,415.0864921193174,1
28441J53QT,56,1,1107791,2018-12-26,415.0864921193174,1
75187O16EC,50,0,1331726,2018-05-12,415.0864921193174,1
55803E08IB,47,1,1136664,2018-04-01,415.0864921193174,1
96702J15QF,34,1,1088542,2018-07-29,415.0864921193174,1
41380U95XB,65,1,754457,2018-10-20,415.0864921193174,1
64440H75RY,31,0,806334,2019-03-18,415.0864921193174,1
04558V21JA,58,0,1898046,2018-12-26,415.0864921193174,1
70946R78DE,60,1,1484293,2018-08-19,415.0864921193174,1
57309P10BQ,33,0,1131780,2019-06-24,415.0864921193174,1
21368L33YP,38,0,1147208,2018-11-19,415.0864921193174,1
78053H86MQ,44,1,1315500,2019-05-24,415.0864921193174,1
14635I68SA,60,1,687479,2018-06-22,415.0864921193174,1
57795M31DX,42,0,848142,2018-03-19,415.0864921193174,1
06032D75NN,33,1,1486910,2018-10-14,415.0864921193174,1
84858V31GE,29,0,975891,2018-04-26,415.0864921193174,1
21970A12QV,36,0,834171,2018-03-20,415.0864921193174,1
35045U40AQ,34,0,508270,2017-08-27,415.0864921193174,1
28580W86KK,27,1,1297888,2018-07-27,415.0864921193174,1
41413O44AQ,49,0,824690,2018-09-15,415.0864921193174,1
18191T95CB,54,0,1366664,2017-06-19,415.0864921193174,1
64592J03MP,32,0,817189,2019-06-07,415.0864921193174,1
27282C47EL,29,1,744611,2019-01-15,415.0864921193174,1
96541P42HY,38,0,1429340,2019-06-24,415.0864921193174,1
80491I91PH,25,1,646307,2017-06-23,415.0864921193174,1
34658W26IS,58,0,802183,2018-08-06,415.0864921193174,1
26822H49FY,50,1,1807849,2018-06-13,415.0864921193174,1
18676L79UN,64,1,526087,2018-11-09,415.0864921193174,1
35892A23WI,49,0,1482006,2018-08-25,415.0864921193174,1
89303K79DU,62,0,1511429,2018-06-30,415.0864921193174,1
08208Q70GZ,34,0,562639,2017-05-26,415.0864921193174,1
30640J92WT,30,1,646597,2018-11-02,415.0864921193174,1
67804P16JU,55,0,843958,2018-08-28,415.0864921193174,1
56959S15LT,40,0,1575808,2018-06-30,415.0864921193174,1
58678W74GZ,26,1,982488,2017-03-01,415.0864921193174,1
76568X73TY,47,1,1014107,2018-06-10,415.0864921193174,1
64794O64ZM,28,0,895022,2018-09-24,415.0864921193174,1
11726V81DK,51,0,501306,2017-02-28,415.0864921193174,1
12599V26EK,54,0,1961566,2018-11-14,415.0864921193174,1
52734H91LZ,27,0,625839,2019-05-27,415.0864921193174,1
36085H27RN,27,0,524936,2016-10-10,415.0864921193174,1
23896H82WK,50,1,1904079,2018-06-05,415.0864921193174,1
30048C19QQ,26,1,1431229,2019-01-02,415.0864921193174,1
55501H57GD,34,0,1125518,2019-02-18,415.0864921193174,1
96131B94QU,36,1,1555344,2018-02-16,415.0864921193174,1
88397B60RQ,33,1,1245581,2019-06-03,415.0864921193174,1
35201P31DG,27,1,1333023,2019-04-30,415.0864921193174,1
28671T43YY,35,0,1089741,2019-06-09,415.0864921193174,1
41947Y67CZ,51,1,682447,2018-03-01,415.0864921193174,1
62935Y50WP,31,0,514558,2018-05-20,415.0864921193174,1
45635T17VR,25,0,624474,2017-01-14,415.0864921193174,1
25749I46YR,63,1,558827,2018-08-21,415.0864921193174,1
70507U84SF,48,0,1039380,2019-04-25,415.0864921193174,1
23737K43TG,35,1,623261,2017-01-27,415.0864921193174,1
99383P41ON,40,1,912377,2018-02-17,415.0864921193174,1
29367Y43ZX,34,0,598747,2018-05-21,415.0864921193174,1
50768A12OU,41,0,851716,2018-04-23,415.0864921193174,1
51253W04ER,42,0,1397454,2018-11-01,415.0864921193174,1
82532M43CP,38,1,1256433,2019-01-13,415.0864921193174,1
80456S69OI,41,1,849403,2018-03-01,415.0864921193174,1
29855L74RW,52,1,950968,2018-10-05,415.0864921193174,1
41702B57CN,57,1,1417879,2018-10-29,415.0864921193174,1
97482L62EH,42,0,880086,2018-11-20,415.0864921193174,1
17879Y43CQ,61,0,337763,2019-05-18,415.0864921193174,1
01888Y62KU,56,0,1006523,2019-03-31,415.0864921193174,1
27171L48HP,56,0,737515,2018-05-04,415.0864921193174,1
80720D87RJ,52,0,1833486,2019-03-14,415.0864921193174,1
93728U82RS,31,1,844942,2018-06-29,415.0864921193174,1
63040L88SA,39,1,1951488,2019-05-09,415.0864921193174,1
46938O30EE,36,1,911504,2018-03-17,415.0864921193174,1
56606A65AP,52,1,1384464,2018-12-26,415.0864921193174,1
00725R70MK,61,0,854841,2018-09-28,415.0864921193174,1
18446J35ND,38,0,1216059,2018-04-14,415.0864921193174,1
12937G36CG,41,0,930463,2018-11-08,415.0864921193174,1
41831T49HB,57,0,747452,2019-03-01,415.0864921193174,1
27474T16KZ,32,0,972030,2019-03-17,415.0864921193174,1
34841F75MT,58,1,905238,2019-02-16,415.0864921193174,1
17547J98FU,32,0,1177832,2017-07-12,415.0864921193174,1
67653B89ES,59,1,1888625,2018-05-16,415.0864921193174,1
10705K38ZA,54,0,1073462,2019-01-07,415.0864921193174,1
65672C80FP,32,0,803647,2018-04-10,415.0864921193174,1
41601D43UA,34,1,913939,2018-04-01,415.0864921193174,1
57307C91LW,64,1,1100996,2018-09-14,415.0864921193174,1
45204U47GR,38,1,830358,2017-10-14,415.0864921193174,1
41207A55QE,34,0,986379,2018-08-30,415.0864921193174,1
14860B93TY,57,1,1377191,2018-08-06,415.0864921193174,1
53783X22RX,61,0,951363,2019-03-10,415.0864921193174,1
25111L54HG,62,0,355830,2019-02-25,415.0864921193174,1
36080H59YZ,40,1,1515022,2019-02-08,415.0864921193174,1
66680X33NH,28,1,1046444,2018-09-19,415.0864921193174,1
59932K51IN,45,0,1199574,2019-03-02,415.0864921193174,1
95655H52NI,65,1,1271951,2018-07-27,415.0864921193174,1
29240T20EH,26,0,813472,2018-05-21,415.0864921193174,1
06882P72AV,60,0,884145,2018-03-21,415.0864921193174,1
26001Y94DV,59,1,677809,2018-12-18,415.0864921193174,1
68741B87AQ,60,0,707032,2016-10-01,415.0864921193174,1
68442R60BA,43,0,1022816,2018-08-18,415.0864921193174,1
25502K17RN,28,0,931000,2018-03-18,415.0864921193174,1
98811N36UE,27,0,732399,2018-08-23,415.0864921193174,1
86614W60HC,46,1,1819303,2018-08-03,415.0864921193174,1
71629U45KF,44,0,1388646,2018-02-27,415.0864921193174,1
05974Y47UZ,48,1,962090,2018-06-28,415.0864921193174,1
02277L38ST,53,1,1548126,2017-11-28,415.0864921193174,1
99280Z17QL,47,1,1992447,2018-07-02,415.0864921193174,1
96860B79FJ,52,1,354264,2018-09-12,415.0864921193174,1
37594E66CT,39,0,1444494,2018-06-01,415.0864921193174,1
39414M00PR,55,1,542600,2019-06-27,415.0864921193174,1
04389J84IX,37,0,1120333,2017-07-09,415.0864921193174,1
82573N51UW,30,1,886956,2018-04-05,415.0864921193174,1
92243Z94NT,52,0,1773441,2019-04-20,415.0864921193174,1
46670M14WC,51,1,1974933,2018-03-23,415.0864921193174,1
99245S67MU,56,0,645857,2019-02-18,415.0864921193174,1
90662Y43DK,28,1,999238,2018-07-01,415.0864921193174,1
25097K87FN,28,0,998524,2018-05-12,415.0864921193174,1
44891E38FX,40,1,829263,2019-06-03,415.0864921193174,1
39648M89TA,41,1,1034802,2019-01-18,415.0864921193174,1
47659X73FB,54,0,1810831,2018-07-16,415.0864921193174,1
98846F79EZ,45,1,848476,2018-10-28,415.0864921193174,1
78068O47HA,39,0,1338974,2019-04-05,415.0864921193174,1
53268T89IC,29,0,780822,2019-01-22,415.0864921193174,1
69007Y57ER,33,0,682853,2018-02-18,415.0864921193174,1
85258A70RS,54,1,1989683,2017-06-26,415.0864921193174,1
20079U64FV,45,0,1072699,2018-03-03,415.0864921193174,1
99216K51MT,42,0,1591251,2018-10-16,415.0864921193174,1
81117S27RB,56,1,388618,2019-04-11,415.0864921193174,1
96653V21OC,65,1,551219,2019-03-30,415.0864921193174,1
75076T77TW,30,0,922450,2018-09-30,415.0864921193174,1
13946A53LC,45,1,879832,2018-08-13,415.0864921193174,1
98236P99XS,51,0,1548074,2018-12-27,415.0864921193174,1
79920F38BZ,43,0,808635,2019-01-15,415.0864921193174,1
54149A04VB,44,1,1286606,2017-11-02,415.0864921193174,1
65659B56VH,37,1,1322249,2018-11-04,415.0864921193174,1
06780K42IU,40,0,1401466,2018-04-09,415.0864921193174,1
49591F28XQ,38,1,1912877,2018-07-20,415.0864921193174,1
14335R48FS,59,0,374661,2017-05-21,415.0864921193174,1
39731Z02OX,51,1,1599171,2018-12-26,415.0864921193174,1
12062T52TC,51,1,662507,2018-02-16,415.0864921193174,1
00692L84RN,48,0,1240826,2017-06-15,415.0864921193174,1
59174J82RL,35,0,837751,2019-02-08,415.0864921193174,1
52070Z50EQ,31,0,785232,2019-01-04,415.0864921193174,1
81387P72ZO,55,0,1445841,2018-11-29,415.0864921193174,1
96892E11QG,25,1,728770,2017-01-06,415.0864921193174,1
10723T84FJ,38,1,1020657,2017-06-09,415.0864921193174,1
44664D68DH,60,0,510412,2018-04-07,415.0864921193174,1
88199B72KX,50,0,1068213,2019-02-15,415.0864921193174,1
11310M31FN,29,0,918395,2018-07-16,415.0864921193174,1
44416Q03IV,50,0,1394611,2019-03-25,415.0864921193174,1
43341Q49XZ,55,0,808624,2017-06-22,415.0864921193174,1
02073I16UW,62,0,1523092,2019-02-01,415.0864921193174,1
00099W22TB,25,1,1297514,2019-06-05,415.0864921193174,1
00173R88IK,30,0,527361,2017-12-20,415.0864921193174,1
63502O02TI,35,0,666447,2018-10-07,415.0864921193174,1
42602Y78ID,64,0,1167001,2019-04-05,415.0864921193174,1
90276P97RL,54,1,1548194,2019-05-29,415.0864921193174,1
97253V11DO,31,1,1039725,2019-04-19,415.0864921193174,1
17697R19WN,43,0,1542239,2018-02-24,415.0864921193174,1
84818A84EN,32,0,692258,2018-09-06,415.0864921193174,1
98580R59AF,29,1,1210027,2018-12-13,415.0864921193174,1
10601G51TD,41,1,1984031,2018-04-12,415.0864921193174,1
13946S15UM,49,1,1825963,2018-07-02,415.0864921193174,1
17764J29KZ,63,1,630016,2018-09-18,415.0864921193174,1
73605D39JJ,51,1,1619223,2019-03-29,415.0864921193174,1
96738M73TU,54,1,529807,2018-06-29,415.0864921193174,1
93050K12XW,39,1,1148129,2019-01-17,415.0864921193174,1
94005R31KZ,52,1,586555,2018-08-14,415.0864921193174,1
35909D19QK,37,0,841119,2018-06-07,415.0864921193174,1
60533L46SB,44,0,1419376,2017-09-27,415.0864921193174,1
85706A98GQ,38,0,935333,2019-01-28,415.0864921193174,1
23984W18ZP,28,1,1004242,2018-05-13,415.0864921193174,1
77689G25KN,54,0,571306,2018-07-04,415.0864921193174,1
05357N57JS,34,1,734884,2018-05-01,415.0864921193174,1
26690D75ER,37,0,1580452,2019-03-06,415.0864921193174,1
14880X54RV,53,1,846798,2019-04-29,415.0864921193174,1
30533Z41QQ,62,1,1566882,2019-01-20,415.0864921193174,1
10628E14PC,25,1,1236584,2019-03-13,415.0864921193174,1
47312N84RR,64,1,1737930,2019-03-05,415.0864921193174,1
61854G49FW,53,1,893938,2017-04-05,415.0864921193174,1
39021H61CZ,58,0,412783,2017-03-29,415.0864921193174,1
65011X17DE,37,1,1419600,2019-05-28,415.0864921193174,1
96019F10SK,42,0,1502911,2017-01-09,415.0864921193174,1
23478I88VS,25,0,894950,2018-05-10,415.0864921193174,1
24780Y52XW,44,0,1471514,2018-06-23,415.0864921193174,1
55556M91SC,56,0,1866804,2018-05-30,415.0864921193174,1
71158E85UU,63,0,427235,2018-06-21,415.0864921193174,1
19913Z43ZD,26,0,1034873,2019-04-30,415.0864921193174,1
62978X21BV,39,0,1333584,2018-03-11,415.0864921193174,1
43058T66GD,56,0,1505201,2018-02-26,415.0864921193174,1
67489C40RV,25,0,1022323,2017-06-22,415.0864921193174,1
84683O53LY,31,0,759523,2018-09-12,415.0864921193174,1
50331D92RG,31,0,890310,2016-10-22,415.0864921193174,1
19286I39IJ,58,0,1079251,2019-05-23,415.0864921193174,1
04577C62RH,34,0,647317,2018-01-07,415.0864921193174,1
32792L08XM,49,0,1580126,2019-04-04,415.0864921193174,1
73085N47GA,32,0,979194,2017-10-19,415.0864921193174,1
25461R35DB,35,1,1391235,2018-11-21,415.0864921193174,1
73108S95TI,47,0,871525,2018-05-25,415.0864921193174,1
67138I97EN,45,0,1320679,2018-07-27,415.0864921193174,1
89544G41AJ,28,0,585118,2018-01-17,415.0864921193174,1
11391P63ZI,48,0,1421318,2019-05-17,415.0864921193174,1
32986Y32BO,31,1,913148,2017-12-02,415.0864921193174,1
23128C84TI,59,0,1078302,2018-11-08,415.0864921193174,1
23596L86OQ,25,0,1152160,2019-06-07,415.0864921193174,1
86573Y95AM,34,0,896073,2019-03-24,415.0864921193174,1
12307U92YP,64,0,1714995,2018-09-27,415.0864921193174,1
87382I33IR,44,0,1328141,2018-12-21,415.0864921193174,1
27255S75RB,43,1,1143291,2018-09-25,415.0864921193174,1
48941W70UE,39,0,1592970,2018-04-10,415.0864921193174,1
47549F34TF,64,0,1273033,2018-05-25,415.0864921193174,1
37690F17QY,37,0,936881,2018-07-26,415.0864921193174,1
99584F50ED,65,0,1743547,2018-01-25,415.0864921193174,1
52733N73YG,34,0,1168958,2019-01-26,415.0864921193174,1
03692F07AP,47,0,1411160,2019-02-23,415.0864921193174,1
60110A16IH,38,0,922954,2018-05-31,415.0864921193174,1
95999G52BG,63,0,529373,2017-03-28,415.0864921193174,1
23490A77QC,53,0,1299389,2017-10-15,415.0864921193174,1
04028R40YP,26,1,1429068,2018-10-01,415.0864921193174,1
10404O49PY,57,1,1106501,2016-11-04,415.0864921193174,1
16697O43BI,59,1,968439,2018-10-10,415.0864921193174,1
19487E72UP,38,1,1869810,2018-10-07,415.0864921193174,1
75029W41SY,48,1,962573,2017-06-24,415.0864921193174,1
55773X91VE,39,0,886535,2018-04-05,415.0864921193174,1
81842J11YB,59,1,584911,2018-12-16,415.0864921193174,1
48500K09JB,37,0,1207695,2019-06-07,415.0864921193174,1
93068W60AD,63,0,328968,2019-01-23,415.0864921193174,1
43590N28VE,31,1,1327283,2016-11-07,415.0864921193174,1
75418V21QQ,31,0,1015966,2017-09-02,415.0864921193174,1
